sess0001, 000314, 87, 114, GVWY, 1726, 20, 86.300000, SHVR, 3217, 20, 160.850000, ZIC, 2055, 20, 102.750000, 87, 114, 
sess0001, 000316, 101, 103, GVWY, 1726, 20, 86.300000, SHVR, 3276, 20, 163.800000, ZIC, 2055, 20, 102.750000, 101, 103, 
sess0001, 000317, 101, 103, GVWY, 1749, 20, 87.450000, SHVR, 3284, 20, 164.200000, ZIC, 2055, 20, 102.750000, 101, 103, 
sess0001, 000318, 87, 103, GVWY, 1749, 20, 87.450000, SHVR, 3284, 20, 164.200000, ZIC, 2055, 20, 102.750000, 87, 103, 
sess0001, 000321, 87, 102, GVWY, 1749, 20, 87.450000, SHVR, 3327, 20, 166.350000, ZIC, 2074, 20, 103.700000, 87, 102, 
sess0001, 000322, 87, 105, GVWY, 1760, 20, 88.000000, SHVR, 3378, 20, 168.900000, ZIC, 2074, 20, 103.700000, 87, 105, 
sess0001, 000323, 88, 105, GVWY, 1760, 20, 88.000000, SHVR, 3417, 20, 170.850000, ZIC, 2080, 20, 104.000000, 88, 105, 
sess0001, 000328, 97, 105, GVWY, 1760, 20, 88.000000, SHVR, 3458, 20, 172.900000, ZIC, 2080, 20, 104.000000, 97, 105, 
sess0001, 000328, 87, 105, GVWY, 1760, 20, 88.000000, SHVR, 3494, 20, 174.700000, ZIC, 2113, 20, 105.650000, 87, 105, 
sess0001, 000331, 87, 108, GVWY, 1801, 20, 90.050000, SHVR, 3494, 20, 174.700000, ZIC, 2113, 20, 105.650000, 87, 108, 
sess0001, 000332, 84, 108, GVWY, 1804, 20, 90.200000, SHVR, 3494, 20, 174.700000, ZIC, 2113, 20, 105.650000, 84, 108, 
sess0001, 000337, 81, 108, GVWY, 1804, 20, 90.200000, SHVR, 3559, 20, 177.950000, ZIC, 2117, 20, 105.850000, 81, 108, 
